timestamp,edificio,zona,sensor_id,flujo,consumo_kwh,temperatura,presion,data_quality,quality_flag
02/01/2026 03/10,Edificio_1,Zona_C,S3,25.18,11.56,24.74,2.34,REAL,0
02/01/2026 03/20,Edificio_1,Zona_C,S3,25.01,11.47,25.43,1.94,REAL,0
02/01/2026 03/30,Edificio_1,Zona_C,S3,23.62,11.85,25.24,1.94,REAL,0
02/01/2026 03/40,Edificio_1,Zona_C,S3,24.83,12.16,25.75,1.89,REAL,0
02/01/2026 03/50,Edificio_1,Zona_C,S3,23.85,12.29,23.65,2.06,REAL,0
02/01/2026 04/00,Edificio_1,Zona_C,S3,25.87,11.56,25.85,1.79,REAL,0
02/01/2026 04/10,Edificio_1,Zona_C,S3,26.26,12.57,26.42,2,REAL,0
02/01/2026 04/20,Edificio_1,Zona_C,S3,24.07,12.3,25.25,1.8,REAL,0
02/01/2026 04/30,Edificio_1,Zona_C,S3,24.99,12.86,26.18,2.05,REAL,0
02/01/2026 04/40,Edificio_1,Zona_C,S3,24.21,11.96,25.57,1.89,REAL,0
02/01/2026 04/50,Edificio_1,Zona_C,S3,26.2,11.6,26.08,2.05,REAL,0
02/01/2026 05/00,Edificio_1,Zona_C,S3,25.46,12.84,25.9,1.98,REAL,0
02/01/2026 05/10,Edificio_1,Zona_C,S3,27.03,12.58,25.07,1.89,REAL,0
02/01/2026 05/20,Edificio_1,Zona_C,S3,25.87,12.86,25.64,1.94,REAL,0
02/01/2026 05/30,Edificio_1,Zona_C,S3,26.15,12.43,26.49,1.77,REAL,0
02/01/2026 05/40,Edificio_1,Zona_C,S3,27.14,12.71,25.59,2.04,REAL,0
02/01/2026 05/50,Edificio_1,Zona_C,S3,26.07,13.02,26.17,1.96,REAL,0
02/01/2026 06/00,Edificio_1,Zona_C,S3,26.62,12.71,26.9,1.69,REAL,0
02/01/2026 06/10,Edificio_1,Zona_C,S3,30.01,12.62,25.98,2.06,REAL,0
02/01/2026 06/20,Edificio_1,Zona_C,S3,27.27,11.74,26.2,1.92,REAL,0
02/01/2026 06/30,Edificio_1,Zona_C,S3,26.19,12.35,26.27,2.01,REAL,0
02/01/2026 06/40,Edificio_1,Zona_C,S3,26.32,12.91,25.5,1.83,REAL,0
02/01/2026 06/50,Edificio_1,Zona_C,S3,27.43,12.44,25.95,1.98,REAL,0
02/01/2026 07/00,Edificio_1,Zona_C,S3,25.8,11.85,26.26,1.88,REAL,0
02/01/2026 07/10,Edificio_1,Zona_C,S3,25.87,11.66,26.17,1.89,REAL,0
02/01/2026 07/20,Edificio_1,Zona_C,S3,26.4,12.57,26.12,2,REAL,0
02/01/2026 07/30,Edificio_1,Zona_C,S3,25.28,12.21,26.17,2.16,REAL,0
02/01/2026 07/40,Edificio_1,Zona_C,S3,25.64,12.29,26.16,1.9,REAL,0
02/01/2026 07/50,Edificio_1,Zona_C,S3,26.02,12.31,26.4,2.06,REAL,0
02/01/2026 08/00,Edificio_1,Zona_C,S3,27.39,11.94,25.89,2.11,REAL,0
02/01/2026 08/10,Edificio_1,Zona_C,S3,27.39,12.42,25.34,2.15,REAL,0
02/01/2026 08/20,Edificio_1,Zona_C,S3,24.3,13.08,25.14,2.14,REAL,0
02/01/2026 08/30,Edificio_1,Zona_C,S3,27.2,11.98,25.06,1.96,REAL,0
02/01/2026 08/40,Edificio_1,Zona_C,S3,25.83,11.8,24.96,1.97,REAL,0
02/01/2026 08/50,Edificio_1,Zona_C,S3,24.07,13.04,26.57,1.84,REAL,0
02/01/2026 09/00,Edificio_1,Zona_C,S3,25.89,11.14,25.15,1.93,REAL,0
02/01/2026 09/10,Edificio_1,Zona_C,S3,25.03,12.51,25.58,1.95,REAL,0
02/01/2026 09/20,Edificio_1,Zona_C,S3,26.41,11.36,24.81,1.95,REAL,0
02/01/2026 09/30,Edificio_1,Zona_C,S3,24.85,11.69,25.5,1.87,REAL,0
02/01/2026 09/40,Edificio_1,Zona_C,S3,24.91,11.76,25.01,1.94,REAL,0
02/01/2026 09/50,Edificio_1,Zona_C,S3,26.1,12.53,25.2,1.83,REAL,0
02/01/2026 10/00,Edificio_1,Zona_C,S3,23.81,10.77,23.91,2.03,REAL,0
02/01/2026 10/10,Edificio_1,Zona_C,S3,23.41,12.07,24.67,2,REAL,0
02/01/2026 10/20,Edificio_1,Zona_C,S3,24.62,11.58,24.42,1.85,REAL,0
02/01/2026 10/30,Edificio_1,Zona_C,S3,25.61,12.07,24.96,1.86,REAL,0
02/01/2026 10/40,Edificio_1,Zona_C,S3,23.71,10.23,24.66,1.94,REAL,0
02/01/2026 10/50,Edificio_1,Zona_C,S3,23.42,11.13,25.07,2.13,REAL,0
02/01/2026 11/00,Edificio_1,Zona_C,S3,24.23,10.82,24.53,1.89,REAL,0
02/01/2026 11/10,Edificio_1,Zona_C,S3,21.33,10.76,24.12,2.07,REAL,0
02/01/2026 11/20,Edificio_1,Zona_C,S3,22.03,11.44,24.35,1.91,REAL,0
02/01/2026 11/30,Edificio_1,Zona_C,S3,23.3,11.64,23.35,1.86,REAL,0
02/01/2026 11/40,Edificio_1,Zona_C,S3,23.93,10.76,24.43,1.92,REAL,0
02/01/2026 11/50,Edificio_1,Zona_C,S3,24.03,10.98,23.92,2.02,REAL,0
02/01/2026 12/00,Edificio_1,Zona_C,S3,20.97,9.39,23.21,1.87,REAL,0
02/01/2026 12/10,Edificio_1,Zona_C,S3,22.44,10.23,22.62,1.87,REAL,0
02/01/2026 12/20,Edificio_1,Zona_C,S3,20.99,9.67,22.74,1.89,REAL,0
02/01/2026 12/30,Edificio_1,Zona_C,S3,21.98,10.05,22.96,2.02,REAL,0
02/01/2026 12/40,Edificio_1,Zona_C,S3,21.6,10.22,23.58,1.83,REAL,0
02/01/2026 12/50,Edificio_1,Zona_C,S3,20.64,9.97,22.84,2.05,REAL,0
02/01/2026 13/00,Edificio_1,Zona_C,S3,20.24,10.01,21.95,2,REAL,0
02/01/2026 13/10,Edificio_1,Zona_C,S3,20.73,10.66,21.99,1.92,REAL,0
02/01/2026 13/20,Edificio_1,Zona_C,S3,21.44,9.57,22.89,1.9,REAL,0
02/01/2026 13/30,Edificio_1,Zona_C,S3,18.23,10.52,22.08,1.79,REAL,0
02/01/2026 13/40,Edificio_1,Zona_C,S3,20.89,10.01,21.67,1.87,REAL,0
02/01/2026 13/50,Edificio_1,Zona_C,S3,20.06,9.93,21.78,1.84,REAL,0
02/01/2026 14/00,Edificio_1,Zona_C,S3,21.08,10.18,20.62,1.78,REAL,0
02/01/2026 14/10,Edificio_1,Zona_C,S3,20.31,8.7,21.06,1.85,REAL,0
02/01/2026 14/20,Edificio_1,Zona_C,S3,18,9.37,21.53,1.92,REAL,0
02/01/2026 14/30,Edificio_1,Zona_C,S3,18.37,10.29,21.83,1.94,REAL,0
02/01/2026 14/40,Edificio_1,Zona_C,S3,19.72,10.2,20.88,1.92,REAL,0
02/01/2026 14/50,Edificio_1,Zona_C,S3,19.39,10.08,21.15,1.79,REAL,0
02/01/2026 15/00,Edificio_1,Zona_C,S3,18.3,9.58,20.55,1.72,REAL,0
02/01/2026 15/10,Edificio_1,Zona_C,S3,16.86,9.37,20.51,1.86,REAL,0
02/01/2026 15/20,Edificio_1,Zona_C,S3,19.02,9.78,21.01,1.98,REAL,0
02/01/2026 15/30,Edificio_1,Zona_C,S3,17.62,8.59,21.52,1.69,REAL,0
02/01/2026 15/40,Edificio_1,Zona_C,S3,17.65,8.54,20.95,2.06,REAL,0
02/01/2026 15/50,Edificio_1,Zona_C,S3,16.69,9.26,21.15,2.09,REAL,0
02/01/2026 16/00,Edificio_1,Zona_C,S3,16.04,8.08,21.12,1.95,REAL,0
02/01/2026 16/10,Edificio_1,Zona_C,S3,17.07,8.96,21.28,2.03,REAL,0
02/01/2026 16/20,Edificio_1,Zona_C,S3,14.46,8.46,20.12,1.96,REAL,0
02/01/2026 16/30,Edificio_1,Zona_C,S3,18.31,9.53,20.13,1.9,REAL,0
02/01/2026 16/40,Edificio_1,Zona_C,S3,16.68,8.9,19.56,1.96,REAL,0
02/01/2026 16/50,Edificio_1,Zona_C,S3,15.47,9.59,19.67,1.96,REAL,0
02/01/2026 17/00,Edificio_1,Zona_C,S3,16.73,8.35,20.56,2.09,REAL,0
02/01/2026 17/10,Edificio_1,Zona_C,S3,16.06,8.51,20.25,2.04,REAL,0
02/01/2026 17/20,Edificio_1,Zona_C,S3,16.72,8.22,19.87,1.99,REAL,0
02/01/2026 17/30,Edificio_1,Zona_C,S3,17.8,8.02,19.59,1.82,REAL,0
02/01/2026 17/40,Edificio_1,Zona_C,S3,16.63,9.55,20.85,2.01,REAL,0
02/01/2026 17/50,Edificio_1,Zona_C,S3,16.34,8.92,20.06,1.81,REAL,0
02/01/2026 18/00,Edificio_1,Zona_C,S3,15.92,8.58,20.08,2.07,REAL,0
02/01/2026 18/10,Edificio_1,Zona_C,S3,15.6,9.24,20.13,1.96,REAL,0
02/01/2026 18/20,Edificio_1,Zona_C,S3,17.41,8.45,19.44,2.1,REAL,0
02/01/2026 18/30,Edificio_1,Zona_C,S3,16.33,6.76,20.07,2,REAL,0
02/01/2026 18/40,Edificio_1,Zona_C,S3,15.48,8.59,20.53,2.01,REAL,0
02/01/2026 18/50,Edificio_1,Zona_C,S3,16.04,8.38,19.96,1.89,REAL,0
02/01/2026 19/00,Edificio_1,Zona_C,S3,15.38,9.26,20.66,2.11,REAL,0
02/01/2026 19/10,Edificio_1,Zona_C,S3,17.19,8.15,19.37,1.95,REAL,0
02/01/2026 19/20,Edificio_1,Zona_C,S3,15.98,8.42,21.3,1.89,REAL,0
02/01/2026 19/30,Edificio_1,Zona_C,S3,16.42,8.03,20,1.86,REAL,0
02/01/2026 19/40,Edificio_1,Zona_C,S3,17.93,10.13,19.33,1.99,REAL,0
02/01/2026 19/50,Edificio_1,Zona_C,S3,17.55,8.67,19.47,1.88,REAL,0
02/01/2026 20/00,Edificio_1,Zona_C,S3,17.28,9.18,21.25,1.71,REAL,0
02/01/2026 20/10,Edificio_1,Zona_C,S3,18.44,8.52,20.25,1.99,REAL,0
02/01/2026 20/20,Edificio_1,Zona_C,S3,17.81,8.72,20.68,2.01,REAL,0
02/01/2026 20/30,Edificio_1,Zona_C,S3,17.58,8.56,19.3,2.13,REAL,0
02/01/2026 20/40,Edificio_1,Zona_C,S3,18.13,8.68,20.3,1.83,REAL,0
02/01/2026 20/50,Edificio_1,Zona_C,S3,15.37,9.35,20.63,1.84,REAL,0
02/01/2026 21/00,Edificio_1,Zona_C,S3,18.2,8.62,21.21,2.07,REAL,0
02/01/2026 21/10,Edificio_1,Zona_C,S3,18.76,9.58,21.86,1.92,REAL,0
02/01/2026 21/20,Edificio_1,Zona_C,S3,19.1,8.56,21.24,2.09,REAL,0
02/01/2026 21/30,Edificio_1,Zona_C,S3,18.27,8.15,21.27,2.2,REAL,0
02/01/2026 21/40,Edificio_1,Zona_C,S3,17,8.86,20.87,2.09,REAL,0
02/01/2026 21/50,Edificio_1,Zona_C,S3,18.61,8.23,22.16,1.98,REAL,0
02/01/2026 22/00,Edificio_1,Zona_C,S3,17.29,8.96,21.11,2.03,REAL,0
02/01/2026 22/10,Edificio_1,Zona_C,S3,19.17,8.7,21.41,2.03,REAL,0
02/01/2026 22/20,Edificio_1,Zona_C,S3,20.02,9.41,21.74,1.72,REAL,0
02/01/2026 22/30,Edificio_1,Zona_C,S3,18.26,9.5,22.66,1.97,REAL,0
02/01/2026 22/40,Edificio_1,Zona_C,S3,18.17,8.9,21.77,1.94,REAL,0
02/01/2026 22/50,Edificio_1,Zona_C,S3,20.15,9.28,21.7,1.94,REAL,0
02/01/2026 23/00,Edificio_1,Zona_C,S3,19.98,9.78,22.67,1.9,REAL,0
02/01/2026 23/10,Edificio_1,Zona_C,S3,19.37,10.89,22.68,2,REAL,0
02/01/2026 23/20,Edificio_1,Zona_C,S3,21.74,10.4,22.31,1.92,REAL,0
02/01/2026 23/30,Edificio_1,Zona_C,S3,20.75,9.82,21.8,2.04,REAL,0
02/01/2026 23/40,Edificio_1,Zona_C,S3,22.02,10.5,22.74,1.82,REAL,0
02/01/2026 23/50,Edificio_1,Zona_C,S3,20.92,10.22,22.87,2.01,REAL,0
03/01/2026 00/00,Edificio_1,Zona_C,S3,21.85,11.6,22.82,1.9,REAL,0
03/01/2026 00/10,Edificio_1,Zona_C,S3,22.29,10.46,23.54,1.92,REAL,0
03/01/2026 00/20,Edificio_1,Zona_C,S3,20.42,10.87,23.35,1.96,REAL,0
03/01/2026 00/30,Edificio_1,Zona_C,S3,21.8,10.36,22.94,2.01,REAL,0
03/01/2026 00/40,Edificio_1,Zona_C,S3,23.42,10.42,24.08,2.01,REAL,0
03/01/2026 00/50,Edificio_1,Zona_C,S3,21.03,9.5,23.24,1.93,REAL,0
03/01/2026 01/00,Edificio_1,Zona_C,S3,23.2,10.46,24.19,1.97,REAL,0
03/01/2026 01/10,Edificio_1,Zona_C,S3,22.03,11.15,24.33,1.81,REAL,0
03/01/2026 01/20,Edificio_1,Zona_C,S3,22.4,11.57,24.14,1.92,REAL,0
03/01/2026 01/30,Edificio_1,Zona_C,S3,22.83,10.28,23.65,2.01,REAL,0
03/01/2026 01/40,Edificio_1,Zona_C,S3,22.19,11.66,23.99,1.96,REAL,0
03/01/2026 01/50,Edificio_1,Zona_C,S3,25.24,10.43,24.02,1.81,REAL,0
03/01/2026 02/00,Edificio_1,Zona_C,S3,22.22,11.33,24.27,1.77,REAL,0
03/01/2026 02/10,Edificio_1,Zona_C,S3,23.01,11.6,23.92,1.85,REAL,0
03/01/2026 02/20,Edificio_1,Zona_C,S3,24.83,11.39,24.34,1.98,REAL,0
03/01/2026 02/30,Edificio_1,Zona_C,S3,25.23,12.05,24.54,2.07,REAL,0
03/01/2026 02/40,Edificio_1,Zona_C,S3,25.4,11.97,24.57,1.89,REAL,0
03/01/2026 02/50,Edificio_1,Zona_C,S3,22.75,11.49,24.78,1.87,REAL,0
03/01/2026 03/00,Edificio_1,Zona_C,S3,24.4,12.3,25.09,1.85,REAL,0
03/01/2026 03/10,Edificio_1,Zona_C,S3,24.59,12.33,25.46,2,REAL,0
03/01/2026 03/20,Edificio_1,Zona_C,S3,26.37,12.36,25.2,1.93,REAL,0
03/01/2026 03/30,Edificio_1,Zona_C,S3,24.12,12.66,26.16,2.1,REAL,0
03/01/2026 03/40,Edificio_1,Zona_C,S3,23.95,12.22,25.32,2.01,REAL,0
03/01/2026 03/50,Edificio_1,Zona_C,S3,25.36,11.38,25.29,1.93,REAL,0
03/01/2026 04/00,Edificio_1,Zona_C,S3,24.81,12.28,26,1.97,REAL,0
03/01/2026 04/10,Edificio_1,Zona_C,S3,24.98,11.95,25.33,2.12,REAL,0
03/01/2026 04/20,Edificio_1,Zona_C,S3,25.64,12.4,25.7,1.83,REAL,0
03/01/2026 04/30,Edificio_1,Zona_C,S3,26.64,12.65,25.83,1.94,REAL,0
03/01/2026 04/40,Edificio_1,Zona_C,S3,26.09,11.91,25,2,REAL,0
03/01/2026 04/50,Edificio_1,Zona_C,S3,26.26,12.79,26.53,2.03,REAL,0
03/01/2026 05/00,Edificio_1,Zona_C,S3,26.95,12.61,25.79,2.03,REAL,0
03/01/2026 05/10,Edificio_1,Zona_C,S3,26.57,12.17,25.57,2.16,REAL,0
03/01/2026 05/20,Edificio_1,Zona_C,S3,26.31,11.28,26.56,1.92,REAL,0
03/01/2026 05/30,Edificio_1,Zona_C,S3,24.7,12.5,26.21,1.91,REAL,0
03/01/2026 05/40,Edificio_1,Zona_C,S3,26.06,12.86,26.3,1.94,REAL,0
03/01/2026 05/50,Edificio_1,Zona_C,S3,26.81,11.81,25.92,2.28,REAL,0
03/01/2026 06/00,Edificio_1,Zona_C,S3,25.82,12.01,25.43,2,REAL,0
03/01/2026 06/10,Edificio_1,Zona_C,S3,25.68,12.34,26.2,1.99,REAL,0
03/01/2026 06/20,Edificio_1,Zona_C,S3,25.58,11.85,26.35,1.91,REAL,0
03/01/2026 06/30,Edificio_1,Zona_C,S3,26.4,12.49,26.33,2,REAL,0
03/01/2026 06/40,Edificio_1,Zona_C,S3,28.03,13.2,26.2,2.09,REAL,0
03/01/2026 06/50,Edificio_1,Zona_C,S3,25.43,11.76,25.65,1.92,REAL,0
03/01/2026 07/00,Edificio_1,Zona_C,S3,26.13,12.8,26,2.05,REAL,0
03/01/2026 07/10,Edificio_1,Zona_C,S3,24.95,12.46,26.63,2.07,REAL,0
03/01/2026 07/20,Edificio_1,Zona_C,S3,24.97,12.51,26.52,2,REAL,0
03/01/2026 07/30,Edificio_1,Zona_C,S3,25.67,12.31,26.22,1.89,REAL,0
03/01/2026 07/40,Edificio_1,Zona_C,S3,26.91,11.39,25.8,1.78,REAL,0
03/01/2026 07/50,Edificio_1,Zona_C,S3,25.12,12.67,26.04,1.88,REAL,0
03/01/2026 08/00,Edificio_1,Zona_C,S3,27.49,13.23,25.55,1.98,REAL,0
03/01/2026 08/10,Edificio_1,Zona_C,S3,26.15,12.35,26.04,1.88,REAL,0
03/01/2026 08/20,Edificio_1,Zona_C,S3,25.37,12.31,25.81,2.14,REAL,0
03/01/2026 08/30,Edificio_1,Zona_C,S3,26.56,12.04,25.8,1.97,REAL,0
03/01/2026 08/40,Edificio_1,Zona_C,S3,25.75,11.47,26.41,1.98,REAL,0
03/01/2026 08/50,Edificio_1,Zona_C,S3,26.59,12.1,25.83,1.82,REAL,0
03/01/2026 09/00,Edificio_1,Zona_C,S3,24.42,12.35,25.38,1.79,REAL,0
03/01/2026 09/10,Edificio_1,Zona_C,S3,25.61,11.72,24.86,2.31,REAL,0
03/01/2026 09/20,Edificio_1,Zona_C,S3,25.54,12.33,24.95,1.99,REAL,0
03/01/2026 09/30,Edificio_1,Zona_C,S3,26.22,12.22,25.64,2.05,REAL,0
03/01/2026 09/40,Edificio_1,Zona_C,S3,24.64,11.83,25.9,1.88,REAL,0
03/01/2026 09/50,Edificio_1,Zona_C,S3,24.65,11.01,24.21,1.97,REAL,0
03/01/2026 10/00,Edificio_1,Zona_C,S3,24.32,11.08,24.67,2.02,REAL,0
03/01/2026 10/10,Edificio_1,Zona_C,S3,23.71,11.76,24.05,2.05,REAL,0
03/01/2026 10/20,Edificio_1,Zona_C,S3,25.08,12.07,24.86,1.93,REAL,0
03/01/2026 10/30,Edificio_1,Zona_C,S3,22.58,11.41,25.25,1.79,REAL,0
03/01/2026 10/40,Edificio_1,Zona_C,S3,24.18,11.08,24.68,1.86,REAL,0
03/01/2026 10/50,Edificio_1,Zona_C,S3,24.13,12,24.42,1.92,REAL,0
03/01/2026 11/00,Edificio_1,Zona_C,S3,23.26,11.36,24.44,1.95,REAL,0
03/01/2026 11/10,Edificio_1,Zona_C,S3,22.39,10.16,24.33,1.77,REAL,0
03/01/2026 11/20,Edificio_1,Zona_C,S3,22.5,10.35,24.57,1.89,REAL,0
03/01/2026 11/30,Edificio_1,Zona_C,S3,22.58,11.08,23.8,1.81,REAL,0
03/01/2026 11/40,Edificio_1,Zona_C,S3,24.61,10.09,23.55,2.19,REAL,0
03/01/2026 11/50,Edificio_1,Zona_C,S3,22.8,10.95,23.33,1.98,REAL,0
03/01/2026 12/00,Edificio_1,Zona_C,S3,23.49,10.8,23.16,1.9,REAL,0
03/01/2026 12/10,Edificio_1,Zona_C,S3,21.46,11.08,23.29,2.02,REAL,0
03/01/2026 12/20,Edificio_1,Zona_C,S3,20.42,9.77,23.26,2,REAL,0
03/01/2026 12/30,Edificio_1,Zona_C,S3,23.43,10.96,23.3,1.92,REAL,0
03/01/2026 12/40,Edificio_1,Zona_C,S3,21.19,10.19,23.55,2.05,REAL,0
03/01/2026 12/50,Edificio_1,Zona_C,S3,19.98,10.44,22.38,2.01,REAL,0
03/01/2026 13/00,Edificio_1,Zona_C,S3,21.37,10.61,22.1,1.98,REAL,0
03/01/2026 13/10,Edificio_1,Zona_C,S3,19.23,9.71,21.99,2.01,REAL,0
03/01/2026 13/20,Edificio_1,Zona_C,S3,19.84,8.82,21.78,2.02,REAL,0
03/01/2026 13/30,Edificio_1,Zona_C,S3,20.35,9.77,23.08,1.94,REAL,0
03/01/2026 13/40,Edificio_1,Zona_C,S3,20.3,10.09,21.72,1.89,REAL,0
03/01/2026 13/50,Edificio_1,Zona_C,S3,20.22,10.18,21.7,1.91,REAL,0
03/01/2026 14/00,Edificio_1,Zona_C,S3,19.39,9.57,22.22,1.9,REAL,0
03/01/2026 14/10,Edificio_1,Zona_C,S3,18.33,8.99,22.14,1.92,REAL,0
03/01/2026 14/20,Edificio_1,Zona_C,S3,18.47,10.15,21.1,1.91,REAL,0
03/01/2026 14/30,Edificio_1,Zona_C,S3,19.04,9.69,21.58,1.99,REAL,0
03/01/2026 14/40,Edificio_1,Zona_C,S3,17.21,9.68,21.2,1.8,REAL,0
03/01/2026 14/50,Edificio_1,Zona_C,S3,18.49,8.86,22.38,2,REAL,0
03/01/2026 15/00,Edificio_1,Zona_C,S3,18.54,7.84,21.19,1.95,REAL,0
03/01/2026 15/10,Edificio_1,Zona_C,S3,15.73,8.99,20.73,2.1,REAL,0
03/01/2026 15/20,Edificio_1,Zona_C,S3,16.62,9.09,21.15,1.96,REAL,0
03/01/2026 15/30,Edificio_1,Zona_C,S3,19.79,9.21,22.01,2.09,REAL,0
03/01/2026 15/40,Edificio_1,Zona_C,S3,18.16,9.25,20.72,1.96,REAL,0
03/01/2026 15/50,Edificio_1,Zona_C,S3,17.26,8.47,20.55,1.91,REAL,0
03/01/2026 16/00,Edificio_1,Zona_C,S3,17,8.54,20.21,2.07,REAL,0
03/01/2026 16/10,Edificio_1,Zona_C,S3,16.16,8.01,20.1,1.85,REAL,0
03/01/2026 16/20,Edificio_1,Zona_C,S3,14.52,8.54,19.65,1.81,REAL,0
03/01/2026 16/30,Edificio_1,Zona_C,S3,16.72,8.8,20.37,2.07,REAL,0
03/01/2026 16/40,Edificio_1,Zona_C,S3,17.28,9.61,21.03,1.87,REAL,0
03/01/2026 16/50,Edificio_1,Zona_C,S3,17.17,8.86,20.51,2.04,REAL,0
03/01/2026 17/00,Edificio_1,Zona_C,S3,16.59,8.06,20.04,2.15,REAL,0
03/01/2026 17/10,Edificio_1,Zona_C,S3,17.45,8.58,20.25,1.84,REAL,0
03/01/2026 17/20,Edificio_1,Zona_C,S3,17.07,8.97,20.57,2,REAL,0
03/01/2026 17/30,Edificio_1,Zona_C,S3,17.12,8.34,20.24,1.87,REAL,0
03/01/2026 17/40,Edificio_1,Zona_C,S3,17.05,9.19,19.82,1.84,REAL,0
03/01/2026 17/50,Edificio_1,Zona_C,S3,16.76,8.6,21.02,1.91,REAL,0
03/01/2026 18/00,Edificio_1,Zona_C,S3,16.35,8.42,20.19,1.92,REAL,0
03/01/2026 18/10,Edificio_1,Zona_C,S3,16.44,7.71,20.63,2.03,REAL,0
03/01/2026 18/20,Edificio_1,Zona_C,S3,8.42,7.92,20.37,4.15,REAL,0
03/01/2026 18/30,Edificio_1,Zona_C,S3,16.66,8.87,20.25,2.06,REAL,0
03/01/2026 18/40,Edificio_1,Zona_C,S3,17.67,8.7,19.34,1.92,REAL,0
03/01/2026 18/50,Edificio_1,Zona_C,S3,16.87,8.49,19.54,2.04,REAL,0
03/01/2026 19/00,Edificio_1,Zona_C,S3,18.45,7.73,20.06,1.93,REAL,0
03/01/2026 19/10,Edificio_1,Zona_C,S3,17.68,9.15,19.58,1.76,REAL,0
03/01/2026 19/20,Edificio_1,Zona_C,S3,17.5,8.88,21.15,1.92,REAL,0
03/01/2026 19/30,Edificio_1,Zona_C,S3,18.84,8.32,20.46,2.08,REAL,0
03/01/2026 19/40,Edificio_1,Zona_C,S3,16.56,8.32,20.5,2.13,REAL,0
03/01/2026 19/50,Edificio_1,Zona_C,S3,16.21,7.19,20.66,1.87,REAL,0
03/01/2026 20/00,Edificio_1,Zona_C,S3,18.86,9.15,21.21,1.97,REAL,0
03/01/2026 20/10,Edificio_1,Zona_C,S3,18.76,9.02,20.31,1.85,REAL,0
03/01/2026 20/20,Edificio_1,Zona_C,S3,16.98,7.94,20.4,1.94,REAL,0
03/01/2026 20/30,Edificio_1,Zona_C,S3,16.09,9.89,20.43,2.04,REAL,0
03/01/2026 20/40,Edificio_1,Zona_C,S3,16.67,8.29,20.93,1.89,REAL,0
03/01/2026 20/50,Edificio_1,Zona_C,S3,18.33,8.63,20.06,1.78,REAL,0
03/01/2026 21/00,Edificio_1,Zona_C,S3,17.06,10.09,20.4,1.88,REAL,0
03/01/2026 21/10,Edificio_1,Zona_C,S3,18.62,8.83,20.79,2.1,REAL,0
03/01/2026 21/20,Edificio_1,Zona_C,S3,17.54,9.15,20.83,1.98,REAL,0
03/01/2026 21/30,Edificio_1,Zona_C,S3,17.86,9.41,20.76,1.85,REAL,0
03/01/2026 21/40,Edificio_1,Zona_C,S3,18.39,9.23,21.04,1.95,REAL,0
03/01/2026 21/50,Edificio_1,Zona_C,S3,17.96,9.32,20.93,1.94,REAL,0
03/01/2026 22/00,Edificio_1,Zona_C,S3,17.99,9.12,20.84,1.83,REAL,0
03/01/2026 22/10,Edificio_1,Zona_C,S3,17.68,8.97,21.18,1.91,REAL,0
03/01/2026 22/20,Edificio_1,Zona_C,S3,18.49,10.81,22.35,1.89,REAL,0
03/01/2026 22/30,Edificio_1,Zona_C,S3,17.87,9.3,20.88,1.97,REAL,0
03/01/2026 22/40,Edificio_1,Zona_C,S3,16.89,9.31,20.9,2.08,REAL,0
03/01/2026 22/50,Edificio_1,Zona_C,S3,17.92,9.86,21.98,1.95,REAL,0
03/01/2026 23/00,Edificio_1,Zona_C,S3,21.75,9.23,21.92,1.99,REAL,0
03/01/2026 23/10,Edificio_1,Zona_C,S3,20.04,9.61,22.55,2.06,REAL,0
03/01/2026 23/20,Edificio_1,Zona_C,S3,20.74,10.11,21.91,1.92,REAL,0
03/01/2026 23/30,Edificio_1,Zona_C,S3,20.71,10.12,21.59,2.09,REAL,0
03/01/2026 23/40,Edificio_1,Zona_C,S3,21.03,10.08,21.76,1.91,REAL,0
03/01/2026 23/50,Edificio_1,Zona_C,S3,21.15,10.28,22.5,1.94,REAL,0
04/01/2026 00/00,Edificio_1,Zona_C,S3,20.84,10.61,23.15,1.91,REAL,0
04/01/2026 00/10,Edificio_1,Zona_C,S3,20.34,10.6,23.38,2,REAL,0
04/01/2026 00/20,Edificio_1,Zona_C,S3,23.69,10.88,22.95,2.09,REAL,0
04/01/2026 00/30,Edificio_1,Zona_C,S3,22.43,10.35,23.77,1.75,REAL,0
04/01/2026 00/40,Edificio_1,Zona_C,S3,20.6,10.32,23.45,2,REAL,0
04/01/2026 00/50,Edificio_1,Zona_C,S3,20.58,10.78,23.33,1.89,REAL,0
04/01/2026 01/00,Edificio_1,Zona_C,S3,23.77,10.75,23.5,2.1,REAL,0
04/01/2026 01/10,Edificio_1,Zona_C,S3,23.13,10.97,23.42,1.99,REAL,0
04/01/2026 01/20,Edificio_1,Zona_C,S3,23.84,11.91,23.8,1.81,REAL,0
04/01/2026 01/30,Edificio_1,Zona_C,S3,22.49,11.42,23.71,1.84,REAL,0
04/01/2026 01/40,Edificio_1,Zona_C,S3,22.41,11.1,23.01,1.91,REAL,0
04/01/2026 01/50,Edificio_1,Zona_C,S3,23.69,10.09,23.79,1.86,REAL,0
04/01/2026 02/00,Edificio_1,Zona_C,S3,23.44,11.48,25.76,1.88,REAL,0
04/01/2026 02/10,Edificio_1,Zona_C,S3,23.9,11.92,24.85,1.92,REAL,0
04/01/2026 02/20,Edificio_1,Zona_C,S3,20.45,12.17,24.87,1.85,REAL,0
04/01/2026 02/30,Edificio_1,Zona_C,S3,24.05,11.14,24.07,2,REAL,0
